OPUS ID,Instrument Name,Planet,Intended Target Name(s),Observation Start Time (YMDhms),Observation Duration (secs)
vg-iss-2-u-c2684533,Voyager ISS,Uranus,Ariel,1986-01-24T16:08:43.080,1.92
vg-iss-2-u-c2684535,Voyager ISS,Uranus,Ariel,1986-01-24T16:10:19.080,1.92
vg-iss-2-u-c2684537,Voyager ISS,Uranus,Ariel,1986-01-24T16:11:53.160,3.84
vg-iss-2-u-c2684539,Voyager ISS,Uranus,Ariel,1986-01-24T16:13:29.160,3.84
