OPUS ID,Product Category,Product Type,Product Type Abbrev,Version,File Path,Checksum,Size
vg-iss-2-u-c2683649,Voyager ISS,Geometrically Corrected Image,vgiss_geomed,Current,/volumes/VGISS_7xxx/VGISS_7206/DATA/C26836XX/C2683649_GEOMED.IMG,065147d4bb1f9e6d93729674a2002a04,2002000
vg-iss-2-u-c2683649,Voyager ISS,Geometrically Corrected Image,vgiss_geomed,Current,/volumes/VGISS_7xxx/VGISS_7206/DATA/C26836XX/C2683649_GEOMED.LBL,debc8d1214c98db6171be64a08fa9af6,3314
vg-iss-2-u-c2683649,Voyager ISS,Reseau Table,vgiss_resloc,Current,/volumes/VGISS_7xxx/VGISS_7206/DATA/C26836XX/C2683649_RESLOC.TAB,059e3bd4ab38d35877d2e1d860a08aaa,5454
vg-iss-2-u-c2683649,Voyager ISS,Reseau Table,vgiss_resloc,Current,/volumes/VGISS_7xxx/VGISS_7206/DATA/C26836XX/C2683649_RESLOC.DAT,0e4f2287adf6a6af758fd3ba27d457f0,6656
vg-iss-2-u-c2683649,Voyager ISS,Reseau Table,vgiss_resloc,Current,/volumes/VGISS_7xxx/VGISS_7206/DATA/C26836XX/C2683649_RESLOC.LBL,33184d5f93eb9098e40d949c56ec020d,7649
vg-iss-2-u-c2683649,Voyager ISS,Geometric Tiepoint Table,vgiss_geoma,Current,/volumes/VGISS_7xxx/VGISS_7206/DATA/C26836XX/C2683649_GEOMA.TAB,a58f59e9950ed905378c16df7d800120,20424
vg-iss-2-u-c2683649,Voyager ISS,Geometric Tiepoint Table,vgiss_geoma,Current,/volumes/VGISS_7xxx/VGISS_7206/DATA/C26836XX/C2683649_GEOMA.DAT,970586361cf40f5a092f508ae33ea44b,11776
vg-iss-2-u-c2683649,Voyager ISS,Geometric Tiepoint Table,vgiss_geoma,Current,/volumes/VGISS_7xxx/VGISS_7206/DATA/C26836XX/C2683649_GEOMA.LBL,347a070676d30ec6b7c747e6caa7ecfc,9668
vg-iss-2-u-c2683649,Voyager ISS,Extra Preview (geometrically corrected),vgiss_geomed_browse,Current,/volumes/VGISS_7xxx/VGISS_7206/BROWSE/C26836XX/C2683649_GEOMED.JPG,933de6840d77b8004cc7e5fcdfef5035,37980
vg-iss-2-u-c2683649,Voyager ISS,Extra Preview (geometrically corrected),vgiss_geomed_browse,Current,/volumes/VGISS_7xxx/VGISS_7206/BROWSE/C26836XX/C2683649_GEOMED.LBL,10433fb8255cc948d2da3bae711ced60,857
