OPUS ID,Instrument Name,Planet,Intended Target Name(s),Observation Start Time (YMDhms),Observation Duration (secs)
vg-iss-2-u-c2683623,Voyager ISS,Uranus,Oberon,1986-01-24T08:48:44.080,1.92
vg-iss-2-u-c2683625,Voyager ISS,Uranus,Oberon,1986-01-24T08:50:18.160,3.84
vg-iss-2-u-c2683627,Voyager ISS,Uranus,Oberon,1986-01-24T08:51:54.160,3.84
vg-iss-2-u-c2683629,Voyager ISS,Uranus,Oberon,1986-01-24T08:53:30.160,3.84
