OPUS ID,Product Category,Product Type,Product Type Abbrev,Version,File Path,Checksum,Size
vg-iss-2-u-c2683623,Voyager ISS,Geometrically Corrected Image,vgiss_geomed,Current,/volumes/VGISS_7xxx/VGISS_7206/DATA/C26836XX/C2683623_GEOMED.IMG,65bb81f6b80f5f86544db13c161b7bc8,2002000
vg-iss-2-u-c2683623,Voyager ISS,Geometrically Corrected Image,vgiss_geomed,Current,/volumes/VGISS_7xxx/VGISS_7206/DATA/C26836XX/C2683623_GEOMED.LBL,d80efcbf81803df70878f011123ca0c9,3323
vg-iss-2-u-c2683623,Voyager ISS,Reseau Table,vgiss_resloc,Current,/volumes/VGISS_7xxx/VGISS_7206/DATA/C26836XX/C2683623_RESLOC.TAB,c22ba19150dc4bb388583cf5e088a504,5454
vg-iss-2-u-c2683623,Voyager ISS,Reseau Table,vgiss_resloc,Current,/volumes/VGISS_7xxx/VGISS_7206/DATA/C26836XX/C2683623_RESLOC.DAT,39aa0296f388da46560eada34ee91103,6656
vg-iss-2-u-c2683623,Voyager ISS,Reseau Table,vgiss_resloc,Current,/volumes/VGISS_7xxx/VGISS_7206/DATA/C26836XX/C2683623_RESLOC.LBL,819d619f5f00e6c5806e02c8f6a5751d,7658
vg-iss-2-u-c2683623,Voyager ISS,Geometric Tiepoint Table,vgiss_geoma,Current,/volumes/VGISS_7xxx/VGISS_7206/DATA/C26836XX/C2683623_GEOMA.TAB,e02fef1dba218876224469a4c7ef7210,20424
vg-iss-2-u-c2683623,Voyager ISS,Geometric Tiepoint Table,vgiss_geoma,Current,/volumes/VGISS_7xxx/VGISS_7206/DATA/C26836XX/C2683623_GEOMA.DAT,422236f68166b86c2013758a18cfb957,11776
vg-iss-2-u-c2683623,Voyager ISS,Geometric Tiepoint Table,vgiss_geoma,Current,/volumes/VGISS_7xxx/VGISS_7206/DATA/C26836XX/C2683623_GEOMA.LBL,c640d21ddbd8938be76379d8fbc3564f,9677
vg-iss-2-u-c2683623,Voyager ISS,Documentation,vgiss_documentation,Current,/documents/VGISS_5xxx/VICAR-File-Format.pdf,fe7c8b12346f730a2d653cc393608eb0,202904
vg-iss-2-u-c2683623,Voyager ISS,Documentation,vgiss_documentation,Current,/documents/VGISS_5xxx/User-Tutorial.txt,73bff876a774d65b8396ae0c69e60f96,50106
vg-iss-2-u-c2683623,Voyager ISS,Documentation,vgiss_documentation,Current,/documents/VGISS_5xxx/Smith-etal-1977-SSR.pdf,e1d1d0292e45e144f03e93c543a695fd,398566
vg-iss-2-u-c2683623,Voyager ISS,Documentation,vgiss_documentation,Current,/documents/VGISS_5xxx/Smith-etal-1977-SSR-OCR.pdf,ef773fb018f3c0c8d190f775b19391c6,21168908
vg-iss-2-u-c2683623,Voyager ISS,Documentation,vgiss_documentation,Current,/documents/VGISS_5xxx/Saturn-Image-Anomalies.txt,9f8e632a5bf44f10a6730511ea1464c5,22926
vg-iss-2-u-c2683623,Voyager ISS,Documentation,vgiss_documentation,Current,/documents/VGISS_5xxx/Jupiter-Image-Anomalies.txt,8b435ab7f4d7e25da7ee585699dc785f,22667
vg-iss-2-u-c2683623,Voyager ISS,Documentation,vgiss_documentation,Current,/documents/VGISS_5xxx/Image-Processing.txt,94c37731b0d25442c537611887ba3d24,28054
